Date,Open,High,Low,Close,Adj Close,Volume
2019-05-30,6890.000000,6921.000000,6825.000000,6867.700195,6626.684082,850456
2019-05-31,6891.000000,6961.299805,6825.000000,6869.850098,6628.758301,1084204
2019-06-03,6760.000000,7055.000000,6760.000000,7022.899902,6776.436523,1157809
2019-06-04,7000.000000,7099.000000,6971.750000,7051.799805,6804.322266,575281
2019-06-06,7060.200195,7099.000000,6928.000000,6988.700195,6743.437500,720856
2019-06-07,6990.000000,6990.000000,6862.649902,6948.250000,6704.406250,470376
2019-06-10,6980.000000,7043.299805,6922.000000,6969.950195,6725.345703,395116
2019-06-11,6989.950195,7018.200195,6930.000000,6978.299805,6733.401855,387309
2019-06-12,6963.799805,6967.950195,6825.049805,6852.000000,6611.534668,494886
2019-06-13,6843.000000,6863.700195,6766.299805,6784.700195,6546.596680,561159
2019-06-14,6775.000000,6839.000000,6727.350098,6747.399902,6510.605469,449930
2019-06-17,6749.399902,6768.049805,6560.500000,6581.649902,6350.672363,567397
2019-06-18,6604.500000,6649.000000,6390.000000,6439.000000,6213.028320,1048826
2019-06-19,6485.000000,6560.649902,6380.000000,6424.649902,6199.182129,715496
2019-06-20,6390.000000,6649.000000,6340.250000,6616.750000,6384.541016,992450
2019-06-21,6549.000000,6549.000000,6370.200195,6417.250000,6192.041992,1345890
2019-06-24,6411.000000,6497.100098,6322.850098,6459.899902,6233.195313,911826
2019-06-25,6459.000000,6540.000000,6427.350098,6522.500000,6293.598145,580392
2019-06-26,6519.000000,6557.799805,6460.100098,6480.299805,6252.878906,572239
2019-06-27,6496.200195,6575.000000,6475.000000,6486.700195,6259.054688,1022011
2019-06-28,6500.000000,6550.000000,6475.000000,6534.649902,6305.321777,618701
2019-07-01,6600.000000,6618.000000,6490.000000,6507.850098,6279.462402,754667
2019-07-02,6510.049805,6588.799805,6482.000000,6560.000000,6329.782227,518084
2019-07-03,6582.000000,6590.000000,6515.049805,6533.799805,6304.501465,517709
2019-07-04,6540.000000,6588.000000,6510.200195,6544.450195,6314.778320,576449
2019-07-05,6547.200195,6579.000000,6300.000000,6360.000000,6136.800781,866460
2019-07-08,6280.100098,6283.149902,5985.649902,6038.700195,5826.776855,1927495
2019-07-09,6060.000000,6070.000000,5910.000000,5945.450195,5736.799805,1337999
2019-07-10,5959.000000,5995.000000,5900.000000,5927.899902,5719.865234,809385
2019-07-11,5974.000000,6050.000000,5930.000000,6031.200195,5819.540527,779113
2019-07-12,6017.700195,6090.000000,5951.950195,5971.450195,5761.886719,719883
2019-07-15,5980.000000,6096.000000,5955.000000,6079.700195,5866.337891,675004
2019-07-16,6079.950195,6172.000000,6056.000000,6158.049805,5941.937988,627259
2019-07-17,6168.000000,6174.000000,6050.000000,6075.700195,5862.478516,598778
2019-07-18,6054.399902,6055.700195,5857.500000,5882.350098,5675.913574,1097857
2019-07-19,5885.000000,5910.950195,5710.100098,5769.100098,5566.638672,1228672
2019-07-22,5780.000000,5940.000000,5745.049805,5912.500000,5705.005859,897510
2019-07-23,5910.000000,5972.399902,5820.200195,5873.750000,5667.615723,841517
2019-07-24,5865.000000,5865.000000,5725.299805,5768.000000,5565.576660,800687
2019-07-25,5789.100098,5844.950195,5701.049805,5756.750000,5554.721680,990461
2019-07-26,5728.000000,5955.000000,5683.899902,5805.649902,5601.905273,2346714
2019-07-29,5770.000000,5770.000000,5540.000000,5561.250000,5366.082520,1548125
2019-07-30,5562.000000,5644.850098,5492.000000,5507.149902,5313.880859,1189163
2019-07-31,5525.799805,5582.299805,5446.049805,5469.700195,5277.745605,1053202
2019-08-01,5469.700195,5615.000000,5450.000000,5572.600098,5377.034668,1134178
2019-08-02,5539.600098,5724.000000,5485.000000,5689.350098,5489.687012,1391678
2019-08-05,5600.000000,5695.000000,5452.000000,5670.350098,5471.353516,1122496
2019-08-06,5640.000000,5849.000000,5640.000000,5833.299805,5628.585449,1125521
2019-08-07,5833.950195,5867.000000,5735.700195,5775.000000,5572.331543,955090
2019-08-08,5725.000000,5947.000000,5725.000000,5902.250000,5695.115723,831725
2019-08-09,5937.649902,6155.000000,5927.200195,6099.899902,5885.828613,1445079
2019-08-13,6099.700195,6123.000000,5791.549805,5815.450195,5611.361328,909354
2019-08-14,5792.000000,5933.399902,5710.000000,5816.000000,5690.168457,1030939
2019-08-16,5805.000000,5995.000000,5590.000000,5975.049805,5845.777832,1207075
2019-08-19,5999.000000,6024.399902,5911.600098,5982.549805,5853.114746,902389
2019-08-20,6003.000000,6233.000000,5959.049805,6190.950195,6057.006836,2198337
2019-08-21,6223.000000,6276.000000,6141.000000,6228.899902,6094.135254,2128640
2019-08-22,6200.000000,6298.500000,6168.000000,6208.549805,6074.225586,1551394
2019-08-23,6160.000000,6279.600098,6040.000000,6254.350098,6119.035156,1232405
2019-08-26,6460.000000,6466.700195,6116.149902,6255.549805,6120.208496,1552155
2019-08-27,6297.500000,6340.000000,6256.000000,6277.750000,6141.928711,1078065
2019-08-28,6248.000000,6248.000000,6070.000000,6103.399902,5971.350586,1242304
2019-08-29,6103.399902,6198.000000,6065.000000,6110.200195,5978.003906,1006756
2019-08-30,6144.000000,6159.250000,6052.899902,6123.750000,5991.260254,794518
2019-09-03,6035.000000,6130.000000,6002.250000,6049.700195,5918.812988,1173373
2019-09-04,6062.000000,6076.200195,5800.000000,5830.750000,5704.599609,1964992
2019-09-05,5805.000000,5998.000000,5791.250000,5968.649902,5839.515625,1149196
2019-09-06,5997.700195,6220.000000,5962.100098,6186.950195,6053.093262,1524051
2019-09-09,6085.000000,6366.950195,6040.000000,6335.500000,6198.429199,2061193
2019-09-11,6330.000000,6630.000000,6285.100098,6597.299805,6454.564941,2492039
2019-09-12,6565.000000,6640.000000,6370.000000,6392.049805,6253.755859,1892862
2019-09-13,6434.000000,6512.799805,6340.000000,6450.299805,6310.745117,1929801
2019-09-16,6349.899902,6489.000000,6340.100098,6412.750000,6274.007813,1377371
2019-09-17,6410.000000,6445.850098,6110.000000,6130.399902,5997.766602,1706567
2019-09-18,6165.000000,6211.799805,5986.600098,6095.049805,5963.181152,1955137
2019-09-19,6139.000000,6175.000000,5942.399902,5971.750000,5842.548828,1721431
2019-09-20,6015.000000,6949.799805,5982.450195,6591.950195,6449.331055,4892962
2019-09-23,6676.100098,7000.000000,6676.100098,6897.850098,6748.612793,3140286
2019-09-24,6935.000000,7177.899902,6855.000000,7009.100098,6857.455566,2354230
2019-09-25,7000.000000,7000.000000,6602.000000,6638.500000,6494.873535,2296343
2019-09-26,6700.000000,6899.899902,6681.049805,6857.450195,6709.086914,1893865
2019-09-27,6860.000000,6915.000000,6735.000000,6773.700195,6627.148438,1457894
2019-09-30,6773.000000,6809.600098,6640.000000,6715.799805,6570.501465,1264165
2019-10-01,6720.000000,6850.000000,6650.000000,6782.000000,6635.269043,1473158
2019-10-03,6786.600098,6794.950195,6680.000000,6754.049805,6607.923340,850852
2019-10-04,6793.000000,6845.899902,6618.399902,6649.600098,6505.733887,1065056
2019-10-07,6674.700195,6699.000000,6558.149902,6629.850098,6486.411133,696713
2019-10-09,6628.000000,6743.799805,6590.000000,6719.549805,6574.169922,1017731
2019-10-10,6700.000000,6742.100098,6558.250000,6605.450195,6462.539063,985523
2019-10-11,6626.299805,6720.000000,6626.299805,6698.899902,6553.966309,835065
2019-10-14,6697.950195,6874.549805,6696.049805,6821.100098,6673.522949,963217
2019-10-15,6811.000000,7019.000000,6809.000000,6985.750000,6834.610840,1276061
2019-10-16,7003.450195,7013.899902,6895.000000,6975.000000,6824.093262,876844
2019-10-17,6977.000000,7155.549805,6940.000000,7123.899902,6969.771484,1248295
2019-10-18,7081.299805,7450.000000,7061.649902,7302.299805,7144.312012,1463126
2019-10-22,7333.000000,7392.000000,7232.000000,7256.250000,7099.258301,959552
2019-10-23,7201.049805,7472.000000,7200.000000,7440.250000,7279.277344,1278695
2019-10-24,7460.000000,7475.000000,7271.000000,7391.399902,7231.484375,1658859
2019-10-25,7396.500000,7509.000000,7353.850098,7471.149902,7309.508789,1353615
2019-10-27,7477.000000,7500.000000,7392.049805,7422.100098,7261.520020,128351
2019-10-29,7416.000000,7758.700195,7381.850098,7721.299805,7554.246582,1396732
2019-10-30,7744.000000,7753.649902,7539.700195,7556.950195,7393.452637,1243366
2019-10-31,7612.899902,7645.000000,7502.000000,7559.399902,7395.849609,1067275
2019-11-01,7599.950195,7649.000000,7545.100098,7618.649902,7453.817383,1151035
2019-11-04,7550.000000,7625.000000,7407.450195,7424.000000,7263.379395,824953
2019-11-05,7429.950195,7541.950195,7325.000000,7389.000000,7229.136230,1207089
2019-11-06,7395.000000,7415.000000,7295.000000,7311.149902,7152.970703,923041
2019-11-07,7357.000000,7357.000000,7241.000000,7287.149902,7129.489746,877885
2019-11-08,7286.450195,7370.000000,7178.049805,7200.549805,7044.763184,983936
2019-11-11,7160.000000,7237.450195,7074.000000,7137.299805,6982.881836,864507
2019-11-13,7130.000000,7169.850098,7095.000000,7154.600098,6999.807617,687017
2019-11-14,7160.000000,7270.000000,7160.000000,7247.149902,7090.354980,802462
2019-11-15,7300.000000,7359.000000,7116.200195,7147.200195,6992.567871,1049492
2019-11-18,7150.000000,7177.000000,7075.000000,7098.450195,6944.872559,537228
2019-11-19,7146.000000,7155.000000,7032.000000,7045.450195,6893.019043,755114
2019-11-20,7120.000000,7218.000000,7044.000000,7152.750000,6997.997559,1289948
2019-11-21,7150.000000,7200.000000,7004.799805,7019.049805,6867.190430,763454
2019-11-22,7034.000000,7077.450195,7000.000000,7060.450195,6907.694824,685503
2019-11-25,7075.200195,7263.500000,7040.299805,7236.100098,7079.544434,952419
2019-11-26,7238.000000,7274.000000,7084.000000,7125.000000,6970.848145,1249810
2019-11-27,7166.600098,7300.000000,7166.600098,7294.399902,7136.582520,1070680
2019-11-28,7299.799805,7321.100098,7220.950195,7261.250000,7104.150391,602077
2019-11-29,7254.000000,7293.850098,7132.000000,7245.850098,7089.083008,792083
2019-12-02,7291.000000,7294.850098,7106.750000,7139.350098,6984.887695,703838
2019-12-03,7142.649902,7240.000000,7060.000000,7138.799805,6984.349121,668269
2019-12-04,7129.799805,7170.000000,7052.000000,7076.100098,6923.005859,737723
2019-12-05,7090.000000,7125.149902,6990.549805,7012.850098,6861.125000,602894
2019-12-06,7012.850098,7050.000000,6864.100098,6886.700195,6737.704102,770911
2019-12-09,7007.000000,7108.000000,6952.350098,6994.750000,6843.416016,1479832
2019-12-10,7019.000000,7048.950195,6905.000000,6963.649902,6812.989258,790378
2019-12-11,7000.000000,7035.000000,6955.200195,6993.200195,6841.899902,603048
2019-12-12,7030.399902,7045.950195,6975.500000,6999.799805,6848.356445,932863
2019-12-13,7043.950195,7249.000000,7030.149902,7214.950195,7058.852051,1199360
2019-12-16,7240.000000,7257.700195,7125.000000,7140.049805,6985.572266,727854
2019-12-17,7209.899902,7276.500000,7166.000000,7195.149902,7039.480469,939918
2019-12-18,7220.000000,7254.950195,7164.000000,7240.649902,7083.995605,841740
2019-12-19,7248.950195,7310.000000,7166.000000,7240.649902,7083.995605,1001697
2019-12-20,7240.649902,7304.350098,7227.500000,7261.500000,7104.394531,679779
2019-12-23,7275.000000,7378.600098,7250.100098,7360.899902,7201.644043,914067
2019-12-24,7397.000000,7423.700195,7302.000000,7327.799805,7169.260254,850537
2019-12-26,7334.000000,7343.450195,7222.000000,7240.899902,7084.240723,556360
2019-12-27,7268.000000,7368.500000,7251.399902,7344.899902,7185.990234,665383
2019-12-30,7378.000000,7431.950195,7341.600098,7416.250000,7255.796875,739631
2019-12-31,7412.500000,7412.500000,7355.250000,7368.600098,7209.177734,560622
2020-01-01,7377.000000,7409.950195,7282.049805,7311.700195,7153.508789,634725
2020-01-02,7327.600098,7368.000000,7312.000000,7329.850098,7171.266113,616838
2020-01-03,7328.950195,7332.000000,7226.000000,7254.250000,7097.301758,571967
2020-01-06,7200.000000,7210.000000,7026.500000,7042.399902,6890.035156,748516
2020-01-07,7100.000000,7165.600098,7026.399902,7073.600098,6920.560547,590500
2020-01-08,7060.000000,7116.649902,6980.450195,7035.200195,6882.991211,793313
2020-01-09,7140.000000,7240.000000,7102.000000,7227.899902,7071.521973,798184
2020-01-10,7261.399902,7349.899902,7234.399902,7330.500000,7171.901855,747847
2020-01-13,7332.000000,7370.000000,7279.799805,7352.700195,7193.622070,537399
2020-01-14,7355.000000,7412.399902,7325.600098,7386.799805,7226.983398,548522
2020-01-15,7388.950195,7505.000000,7353.000000,7482.950195,7321.053711,692726
2020-01-16,7456.500000,7521.000000,7421.200195,7462.649902,7301.192871,640207
2020-01-17,7469.000000,7569.899902,7432.549805,7520.149902,7357.448730,750738
2020-01-20,7521.250000,7529.500000,7421.049805,7449.600098,7288.425293,407828
2020-01-21,7411.500000,7434.649902,7287.799805,7302.649902,7144.654785,442561
2020-01-22,7340.000000,7374.950195,7107.950195,7135.600098,6981.218750,1048435
2020-01-23,7145.399902,7220.000000,7123.149902,7147.100098,6992.469727,589326
2020-01-24,7148.799805,7210.000000,7111.250000,7128.450195,6974.223633,645723
2020-01-27,7101.500000,7225.000000,7061.000000,7148.799805,6994.132813,573149
2020-01-28,7179.950195,7219.950195,6963.000000,6997.049805,6845.666016,1614448
2020-01-29,7010.000000,7116.250000,6975.000000,7010.299805,6858.629395,1001252
2020-01-30,7020.000000,7049.000000,6981.000000,7020.450195,6868.560547,579174
2020-01-31,7035.000000,7064.000000,6895.549805,6913.500000,6763.923828,868935
2020-02-03,6780.000000,7044.850098,6780.000000,7011.299805,6859.607910,1010531
2020-02-04,7020.000000,7215.000000,7001.000000,7199.600098,7043.833984,973311
2020-02-05,7215.000000,7231.600098,7025.600098,7040.899902,6888.567383,718489
2020-02-06,7075.000000,7120.350098,6976.799805,7021.600098,6869.685059,875714
2020-02-07,7039.000000,7050.000000,6935.000000,6971.750000,6820.913574,645814
2020-02-10,6975.000000,6989.100098,6851.100098,6892.899902,6743.769531,593773
2020-02-11,6950.000000,7089.000000,6912.299805,7033.750000,6881.572266,743160
2020-02-12,7056.100098,7110.000000,7007.950195,7043.299805,6890.915527,599364
2020-02-13,7050.000000,7056.000000,6925.000000,7005.049805,6853.493164,723169
2020-02-14,7000.049805,7088.950195,6901.000000,6913.799805,6764.216797,614859
2020-02-17,6920.000000,6980.000000,6880.000000,6906.750000,6757.319824,463548
2020-02-18,6925.000000,6930.000000,6735.799805,6781.100098,6634.388672,830678
2020-02-19,6850.000000,6854.950195,6624.600098,6756.600098,6610.418457,1033939
2020-02-20,6761.000000,6807.549805,6720.000000,6757.600098,6611.396973,682513
2020-02-24,6710.000000,6710.000000,6439.799805,6470.399902,6330.410645,1091346
2020-02-25,6505.399902,6510.000000,6376.549805,6414.549805,6275.768555,964897
2020-02-26,6350.000000,6368.850098,6186.049805,6234.850098,6099.956543,1580738
2020-02-27,6230.000000,6338.049805,6166.799805,6289.799805,6153.717773,1492657
2020-02-28,6163.049805,6367.350098,6103.200195,6283.100098,6147.162598,1468843
2020-03-02,6400.950195,6439.549805,6250.000000,6285.149902,6149.168945,1219764
2020-03-03,6318.000000,6422.149902,6280.500000,6386.049805,6247.885254,849199
2020-03-04,6390.000000,6424.000000,6209.000000,6384.350098,6246.222656,904360
2020-03-05,6411.899902,6464.000000,6330.200195,6365.950195,6228.220215,645853
2020-03-06,6196.399902,6480.000000,6100.149902,6445.950195,6306.489746,1140899
2020-03-09,6301.000000,6374.000000,6079.399902,6201.100098,6066.937012,1082030
2020-03-11,6160.000000,6310.950195,6105.000000,6146.299805,6013.322754,937029
2020-03-12,5939.299805,5939.299805,5555.549805,5643.149902,5521.058594,1345964
2020-03-13,5325.200195,6063.500000,4803.049805,5838.600098,5712.280273,1480205
2020-03-16,5638.600098,5688.000000,5400.000000,5480.250000,5361.683105,933412
2020-03-17,5502.000000,5746.950195,5502.000000,5603.950195,5482.706543,1238640
2020-03-18,5671.000000,5688.799805,5312.549805,5352.649902,5236.843262,973395
2020-03-19,4870.000000,5096.600098,4652.549805,4819.549805,4715.277344,2554559
2020-03-20,4869.000000,5225.000000,4812.600098,5079.200195,4969.310059,1614552
2020-03-23,4575.000000,4790.000000,4141.000000,4220.350098,4129.041016,1531965
2020-03-24,4341.000000,4570.000000,4030.000000,4486.450195,4389.384277,1746431
2020-03-25,4439.000000,5159.399902,4310.100098,5005.950195,4897.645020,1728819
2020-03-26,5024.450195,5120.000000,4750.000000,4878.000000,4772.462891,1338787
2020-03-27,5100.000000,5136.500000,4555.000000,4646.100098,4545.580078,1339426
2020-03-30,4587.450195,4639.950195,4270.000000,4328.450195,4234.802734,1528082
2020-03-31,4450.000000,4468.049805,4210.000000,4288.299805,4195.520508,2140261
2020-04-01,4290.000000,4424.850098,4190.100098,4246.350098,4154.479004,1323842
2020-04-03,4250.000000,4267.000000,4001.100098,4011.500000,3924.709961,1724808
2020-04-07,4150.000000,4612.899902,4120.000000,4553.649902,4455.129883,2688172
2020-04-08,4406.500000,4925.000000,4406.500000,4698.100098,4596.454590,2798833
2020-04-09,4794.450195,5399.000000,4736.200195,5326.649902,5211.406250,3786650
2020-04-13,5285.000000,5343.399902,5001.000000,5283.149902,5168.847168,2192268
2020-04-15,5307.500000,5350.000000,5041.000000,5094.299805,4984.083008,2094519
2020-04-16,5017.000000,5228.000000,4970.000000,5130.799805,5019.792969,1752169
2020-04-17,5325.000000,5602.950195,5211.700195,5505.000000,5385.896973,2192902
2020-04-20,5512.000000,5573.950195,5280.000000,5331.350098,5216.004395,1555307
2020-04-21,5131.299805,5131.299805,4884.500000,5001.100098,4892.899414,1843169
2020-04-22,5009.000000,5248.250000,4991.000000,5180.850098,5068.760742,1991584
2020-04-23,5169.000000,5244.600098,5045.000000,5156.350098,5044.790527,1454061
2020-04-24,5100.000000,5140.000000,5030.000000,5045.649902,4936.485352,1070808
2020-04-27,5150.100098,5225.000000,4991.549805,5056.350098,4946.954102,1432313
2020-04-28,5090.000000,5120.000000,4990.250000,5052.700195,4943.382813,1172062
2020-04-29,5100.000000,5100.000000,5011.049805,5068.450195,4958.792480,1038094
2020-04-30,5122.000000,5425.000000,5122.000000,5358.799805,5242.859863,2341081
2020-05-04,5096.000000,5130.250000,4840.000000,4886.299805,4780.582520,1742771
2020-05-05,4995.000000,5029.549805,4800.000000,4829.850098,4725.354980,1570620
